age_without_unit,value
198.68,-1.6
198.68,-1.55
198.68,-1.7
198.68,-1.53
199.3,-1.15
199.3,-1.85
199.3,-2
199.3,-1.9
165.66,-2.33
166.77,-2.04
167.12,-2.37
167.12,-2.17
167.34,-2.86
167.87,-1.84
205.94,-1.43
206.34,-1.5
206.5,-1.74
206.5,-1.65
206.5,-1.49
206.5,-1.33
207.03,-2.8
207.43,-2.84
207.99,-0.82
208.27,-1.14
208.49,-1.81
208.8,-3.28
208.97,-2.2
208.97,-0.61
225.12,-2
229.73,-1.33
229.8,-2.74
230.09,-3.87
230.16,-1.92
230.22,-3.22
230.43,-2.56
230.54,-0.84
230.78,-2.71
230.89,-5.75
230.93,-3.04
230.99,-1.73
231.08,-1.85
231.21,-2.13
231.27,-2.45
231.39,-2.6
231.44,-2.78
231.53,-1.61
231.6,-1.23
231.67,-1.75
231.67,-3.42
231.73,-2.07
231.84,-3.77
231.91,-3.85
232.13,-3.82
232.58,-3.36
234.01,-3.43
234.45,-1.64
234.51,-2.04
234.79,-1.98
235.12,-2.49
235.15,-1.23
235.5,-1.09
235.5,-0.3
235.59,-2.8
235.69,-3.46
235.84,-3.4
235.84,-3.28
236.1,-3.1
236.5,-2.02
238.33,-3.58
239.61,-6.1
239.61,-3.08
239.61,-2.78
239.61,-3.86
239.79,-2.4
239.79,-3.56
239.79,-4.38
240.07,-4.22
240.5,-5.09
240.51,-4.16
241.53,-2.56
241.98,-2.38
242.02,-3.53
242.02,-3.62
242.02,-1.88
242.02,-4.25
242.02,-3.28
242.06,-2.66
242.34,-3.63
242.76,-5.59
242.9,-3.73
243.04,-4.75
243.13,-6.23
243.67,-2.94
244.38,-3.12
244.49,-4.89
244.52,-1.03
244.57,-4.36
244.63,-2.01
244.73,-4.01
245.1,-3.98
245.19,-4.02
245.19,-4.71
245.24,-3.77
245.48,-7.48
246.5,-4.14
154.12,-2.11
182.71,-4.66
183.64,-4.85
190.08,-3.6
94.98,-2.65
94.98,-2.9
94.98,-2.55
94.98,-2.68
94.98,-2.09
95.57,-2.47
95.57,-2.12
95.57,-2.93
95.57,-2.36
95.57,-2.51
96.17,-2.15
97.35,-2.57
98.54,-2.02
156,-3.17
156,-2.96
156,-3.12
163.8,-3.32
163.8,-3.66
163.8,-3.31
163.8,-3.17
163.8,-3.47
163.8,-3.48
164.4,-3.26
165,-3.08
165,-3.17
166.2,-2.79
166.2,-3.26
166.2,-3.29
166.6,-3.14
166.6,-2.93
166.6,-2.99
166.6,-3.01
166.6,-3.63
166.6,-3.39
166.6,-3.43
166.6,-3.28
166.8,-3.59
166.8,-2.86
167,-2.85
167,-3.11
167,-3.9
167,-3.83
167,-3.24
167,-4.01
167.1,-3.17
167.2,-3.38
167.4,-3.06
167.4,-2.77
167.4,-3.19
167.6,-3.9
168,-3.36
168,-3.62
168,-3.02
168.7,-2.49
168.7,-3.35
169,-3.14
169.2,-3.05
169.2,-2.86
170,-3.17
170,-3.37
202.64,-1.33
202.64,-0.37
202.64,-1.55
202.64,-0.96
202.64,-1.17
202.64,-0.95
202.64,-0.64
202.64,-1.02
202.64,-1.1
202.64,-0.72
202.65,-0.43
202.65,-0.99
202.65,-1.15
202.65,-0.81
202.65,-0.93
202.65,-0.9
202.65,-0.96
202.65,-0.83
202.65,-0.99
202.65,-1.11
202.65,-0.08
202.65,-0.39
202.65,-0.66
202.65,-0.39
202.65,-0.68
202.65,-1.08
202.65,-0.59
202.65,-1.34
202.65,-1.49
202.66,-0.97
202.66,-0.19
202.66,-1.1
202.66,-0.43
202.66,-1.06
202.66,-0.2
202.66,-1.54
202.66,-0.39
202.66,-0.62
202.66,-1.32
202.66,-1.33
202.66,-0.63
202.66,-1.01
202.66,-0.99
202.66,0.1
202.66,0.07
202.66,-1.34
202.66,-0.45
202.66,-0.54
202.66,-0.12
202.66,-0.55
202.66,-0.5
202.66,-1.1
202.66,-1.46
202.66,-1.17
202.66,-0.27
202.66,-1.03
202.66,-0.44
202.66,-0.29
202.66,-0.47
202.66,-0.47
202.66,-1.38
202.66,-0.86
202.66,-0.58
202.66,-0.57
202.66,-1.29
202.66,-0.42
202.66,-0.89
202.66,-0.53
202.66,-1.29
202.66,-1.31
202.66,-0.11
202.66,-0.29
202.66,-0.27
202.66,-0.63
202.66,0
202.66,-0.55
202.66,-0.43
202.66,-0.1
202.66,-1.45
202.66,-1.32
202.66,-0.97
202.66,-1.14
202.66,-1.06
202.66,-1.17
202.66,-0.77
202.66,-1.15
202.66,-1.41
202.66,-1.29
202.66,-1
202.66,-1.23
202.67,-0.55
202.67,-1.07
202.67,-0.94
202.67,-0.73
202.67,-0.69
202.67,-0.73
202.67,-0.93
202.68,-0.17
202.68,-0.04
202.68,-0.81
202.68,-0.96
202.68,-1.09
202.68,-0.91
202.68,-0.82
202.68,-1.27
202.68,-0.73
203,-0.65
203,-0.69
201.28,1
202.64,-1.14
202.64,-1.31
202.65,-1.06
202.65,-1
202.65,-1.07
202.65,-1.42
202.65,-0.82
202.66,-1.25
202.66,-1.45
202.66,-0.69
202.66,-1.22
202.66,-1.32
202.66,-1.23
202.66,-1.1
202.67,-0.84
202.67,-1.36
202.67,-1.27
202.67,-0.93
202.67,-1.31
202.67,-0.52
202.67,-0.98
202.67,-1.15
202.68,-1.02
202.68,-1.23
202.68,-1.38
202.68,-1.29
202.68,-0.9
202.68,-1.54
202.68,-0.92
202.68,-1.2
202.68,-0.99
202.68,-1.8
202.68,-1.58
202.68,-1.79
202.68,-1.53
202.68,-0.86
202.68,-1.12
202.68,-0.95
202.68,-0.88
202.68,-1.05
203,-1.12
203,-1.35
203,-1.13
203,-2.2
203,-2.34
203,-1.98
203,-1.68
203,-1.42
203,-1.27
203,-1.38
203,-1.51
203,-1.11
203,-1.28
203,-0.61
180.5,-2.2
180.82,-1.98
180.82,-2.23
180.83,-2.34
180.91,-1.96
181.07,-2.19
181.17,-2.09
181.27,-2.36
181.34,-2.52
181.39,-2.76
181.88,-2.53
182.3,-1.69
182.41,-1.36
182.49,-1.3
182.59,-1.5
182.64,-1.67
182.67,-1.9
182.7,-2.22
182.7,-0.96
182.7,-1.49
182.71,-1.06
182.71,-1.04
182.79,-0.97
182.86,-1.01
182.9,-0.89
182.98,-0.5
178.2,-2.04
178.65,-2.15
178.88,-2.82
178.89,-1.52
179.31,-1.73
179.62,-1.9
179.93,-2.4
180.5,-2.28
180.58,-2.29
180.62,-2.34
180.64,-1.91
180.64,-1.85
180.66,-2.05
180.66,-2.69
180.69,-2.02
180.78,-2.14
180.8,-2.86
180.88,-1.64
180.96,-2.65
180.98,-1.77
181,-2.79
181.06,-2.35
181.08,-2.22
181.08,-2.26
181.08,-2.16
181.1,-2.24
181.13,-2.69
181.13,-2.72
181.13,-2.1
181.21,-1.97
181.39,-2.26
181.42,-2.54
181.42,-2.32
181.5,-2.33
181.8,-2.78
182.5,-1.89
182.8,-0.83
183.16,-0.65
183.21,-1.22
183.21,-1.07
183.49,-0.85
183.49,-1.16
183.49,-0.88
183.5,-1.13
183.85,-0.99
183.93,-0.83
184,-0.9
184.2,-0.86
184.78,-0.88
186,-2.23
186.76,-2.41
186.76,-2.55
187,-1.87
187.58,-2.1
187.6,-1.95
188.31,-1.97
188.31,-1.96
188.4,-2.13
188.5,-2.98
189,-1.86
189.85,-1.94
189.9,-1.88
189.92,-1.66
189.96,-2.21
189.96,-1.85
189.97,-1.6
190.2,-1.77
190.2,-1.58
190.33,-1.69
190.33,-2.67
190.56,-1.54
190.59,-2
190.66,-1.92
190.72,-2.24
190.8,-1.43
190.8,-3.57
190.8,-1.65
190.8,-2.23
192,-1.93
155.5,-1.18
156.56,-2.36
158.76,-1.29
158.76,-2.47
158.76,-1.72
158.76,-1.79
159.89,-1.17
159.89,-0.73
162.15,-0.94
162.15,-0.71
162.15,-0.83
162.15,-0.79
162.15,-2.23
162.15,-0.65
162.15,-1.24
162.15,-0.7
162.15,-2.36
164.09,-1.39
164.09,-2.16
164.09,-1.23
164.09,-1.65
164.09,-1.19
164.09,-1.76
164.09,-1.49
164.09,-1.7
164.09,-1.06
164.09,-2.04
164.09,-3.1
164.09,-1.86
164.09,-1.98
164.09,-1.13
164.09,-1.75
164.09,-2.96
164.09,-1.73
164.09,-2.02
164.09,-1.48
164.09,-2.24
164.09,-2.65
164.09,-1.67
164.09,-1.99
164.09,-1.08
164.09,-1.54
164.09,-1.47
164.09,-2.19
164.09,-1.33
164.09,-1.92
164.09,-1.69
164.09,-1.16
164.09,-1.71
164.09,-2.1
164.09,-2.56
164.09,-2.05
166.32,-3.08
166.32,-1.75
166.32,-1.87
166.32,-1.59
166.32,-1.77
158.43,-2.1
158.54,-1.14
158.76,-1.08
158.76,-1.99
158.76,-1.5
158.88,-1.95
158.88,-1.45
158.99,-2.06
158.99,-1.45
159.43,-4.33
159.44,-4.41
159.44,-3.16
159.56,-3.09
159.58,-3.22
159.61,-3.13
159.89,-2.62
159.91,-3.07
159.95,-3.36
159.95,-2.77
159.98,-2.69
160,-3.36
160,-2.85
160,-3.02
160.06,-4.47
160.08,-2.85
160.12,-2.62
160.12,-2.73
160.12,-2.67
160.12,-3.27
160.18,-3.07
160.18,-3.18
160.18,-3.01
160.23,-2.62
160.46,-2.64
160.57,-1.97
160.57,-2.1
160.57,-1.74
158.35,-2.44
158.35,-0.79
165.89,-2.92
165.89,-1.76
165.89,-1.66
165.89,-2.54
165.89,-1.18
167.29,-2.73
167.29,-2.83
167.29,-0.89
167.29,-3.8
204.34,-1.08
204.34,-1.16
204.44,-1.13
204.46,-1.88
204.48,-1.7
204.53,-2.13
204.72,-1.73
204.75,-1.57
204.75,-2.04
204.75,-1.5
204.75,-1.19
204.82,-2.04
205.34,-2.23
205.42,-1.98
205.79,-1.87
205.79,-2.59
180.5,-2.83
180.5,-2.88
180.5,-2.64
180.5,-2.56
180.7,-2.9
180.7,-2.88
180.7,-2.82
180.7,-2.42
180.8,-2.46
180.8,-2.8
180.8,-2.85
180.8,-2.68
180.8,-2.29
180.8,-2.43
180.9,-2.41
180.9,-2.49
180.9,-2.05
181,-2.82
181,-3.33
181,-2.27
181.1,-2.75
181.1,-2.29
181.2,-3.07
181.2,-2.95
181.2,-3
181.2,-2.4
181.2,-2.25
181.2,-2.32
181.2,-2.45
181.3,-2.19
181.3,-2.74
181.3,-2.75
181.4,-3.18
181.4,-3.27
181.4,-2.29
181.4,0.3
181.4,-2.49
181.4,-2.48
181.4,-2.5
181.5,-2.98
181.5,-2.18
181.5,-2.21
181.5,-2.28
181.6,-2.34
181.6,-3.23
181.6,-3.12
181.6,-2.28
181.6,-2.58
181.6,-2.42
181.6,-2.55
181.7,-2.99
181.7,-3.11
181.7,-2.86
181.7,-3.02
181.7,-2.39
181.8,-3.09
181.8,-2.55
181.8,-2.96
181.8,-2.36
181.8,-2.37
181.8,-2.29
181.8,-2.44
181.9,-2.92
181.9,-3.06
181.9,-2.25
181.9,-2.17
181.9,-2.23
182,-2.91
182,-2.89
182,-2.67
182,-2.3
182,-2.46
182.1,-3
182.1,-2.33
182.1,-2.44
182.1,-2.32
182.1,-2.43
182.1,-2.05
182.2,-3.03
182.2,-3.05
182.2,-2.56
182.3,-2.95
182.3,-2.79
182.3,-3.05
182.3,-2.78
182.3,-3.01
182.3,-2.37
182.4,-3.02
182.4,-2.65
182.4,-2.92
182.4,-2.3
182.4,-0.76
182.4,-2.52
182.4,-2.17
182.4,-2.22
182.4,-2.4
182.5,-3.03
182.5,-2.86
182.5,-3.17
182.5,-2.98
182.5,-2.24
182.5,-2.62
182.6,-2.91
182.6,-2.1
182.6,-2.89
182.6,-2.75
182.6,-2.65
182.6,-3.11
182.6,-2.61
182.6,-2.85
182.6,-3
182.6,-3.12
182.6,-2.24
182.6,-2.34
182.6,-2.02
182.7,-3.21
182.7,-2.86
182.7,-3.14
182.7,-2.42
182.7,-2.52
182.7,-2.24
182.8,-3.11
182.8,-2.85
182.8,-1.91
182.8,-2.48
46,-3.08
46,-2.64
46,-2.44
46,-2.34
46,-1.96
46,-1.74
46,-1.55
46,-1.44
46,-1.37
46,-1.34
46,-1.28
46,-1.26
46,-1.23
46,-1.22
46,-1.18
46,-1.62
46,-1.61
46,-1.6
46,-1.57
46,-1.54
46,-1.46
46,-1.45
46,-1.38
46,-1.3
46,-1.25
46,-1.2
46,-1.15
46,-3.1
46,-2.73
46,-2.7
46,-2.68
46,-2.65
46,-2.57
46,-2.55
46,-2.54
46,-2.53
46,-2.36
46,-2.23
46,-2.21
46,-2.13
46,-2.08
46,-2.06
46,-1.58
46,-1.53
46,-1.48
46,-1.19
46,-2.95
46,-2.94
46,-2.88
46,-2.85
46,-2.79
46,-2.78
46,-2.76
46,-2.75
46,-2.67
46,-2.63
46,-2.6
46,-2.56
46,-2.31
46,-1.31
46,-1.16
46,-1.14
46,-1.13
46,-1.08
46,-1.04
46,-0.97
46,-0.95
46,-0.9
46,-0.88
120,-2.22
120.04,-2.23
120.09,-2.3
120.13,-2.29
120.18,-2.18
120.22,-2.12
120.27,-2.13
120.31,-2.5
120.36,-2.42
120.4,-2.4
120.45,-2.14
120.49,-2.13
120.54,-2.02
120.58,-2.04
120.63,-2.09
120.67,-2.12
120.71,-2.01
120.76,-2.01
120.8,-2.08
120.85,-1.98
120.89,-1.96
120.94,-2.17
120.98,-2.12
121.03,-2.18
121.07,-1.98
121.12,-2.08
121.16,-2.08
121.21,-2.28
121.25,-1.93
121.3,-2.06
121.34,-2.01
121.39,-2.3
121.43,-1.99
121.47,-2.18
121.52,-2.22
121.56,-2.14
121.61,-2.08
121.65,-1.93
121.7,-1.94
121.74,-2.06
121.79,-2.09
121.83,-2.08
121.88,-1.92
121.92,-2.02
121.97,-1.75
122.01,-2.09
122.06,-1.96
122.1,-1.95
122.13,-1.93
122.17,-2.03
122.2,-2.11
122.24,-1.92
122.27,-1.89
122.31,-1.7
122.34,-2.2
122.38,-1.83
122.41,-1.82
122.45,-1.81
122.48,-1.78
122.52,-1.82
122.55,-2.02
122.58,-1.78
122.62,-1.99
122.65,-2.04
122.69,-2.13
122.72,-2.25
122.76,-1.93
122.79,-1.82
122.83,-1.74
122.86,-1.92
122.9,-1.93
122.93,-2.08
122.97,-2.03
123,-1.97
123.06,-1.96
123.12,-2
123.18,-1.88
123.24,-1.76
123.3,-1.69
123.35,-1.85
123.41,-1.78
123.47,-1.85
123.53,-1.86
123.59,-1.99
123.65,-1.98
123.71,-1.98
123.77,-1.99
123.83,-1.86
123.89,-2.35
123.95,-1.97
124,-2.33
124,-2.03
124.01,-2.18
124.01,-2.1
124.02,-2.08
124.03,-2.19
124.03,-2.17
124.04,-2.16
124.05,-2.17
124.05,-2.23
124.06,-2.12
124.06,-2.27
124.07,-2.1
124.07,-2.1
124.08,-2.22
124.09,-2.07
124.09,-2.27
124.1,-2.18
124.11,-2.25
124.11,-2.12
124.12,-2.18
124.12,-1.79
124.13,-2.11
124.13,-2.13
124.14,-2.16
124.15,-2.2
124.15,-2.17
124.16,-2.15
124.17,-2.22
124.17,-2.18
124.18,-2.04
124.18,-2.21
124.19,-2.17
124.19,-2.19
124.2,-2.19
124.21,-2.14
124.21,-2.23
124.22,-1.98
124.23,-1.97
124.23,-2.17
124.24,-2.14
124.24,-2.02
124.25,-2.19
124.25,-2.1
124.26,-2.12
124.27,-2.14
124.27,-2.16
124.28,-2.23
124.29,-2.21
124.29,-2.22
124.3,-2.18
124.3,-1.77
124.31,-2.03
124.31,-2.13
124.32,-2.42
124.33,-2.38
124.33,-2.23
124.34,-2.17
124.35,-2.08
124.35,-2.17
124.36,-2.46
124.36,-2.22
124.37,-2.19
124.37,-2.03
124.38,-2.23
124.39,-2.34
124.39,-2.22
124.4,-2.12
124.41,-2.06
124.41,-2.15
124.42,-2.1
124.42,-2.16
124.43,-2.19
124.43,-2.16
124.44,-2.16
124.45,-2.21
124.45,-2.21
124.46,-2.37
124.47,-2.21
124.47,-2.22
124.48,-2.17
124.48,-2.21
124.49,-2.23
124.49,-2.12
124.5,-2.18
124.51,-2.19
124.51,-2.22
124.52,-2
124.53,-2.26
124.53,-2.22
124.54,-2.42
124.54,-2.32
124.55,-2.23
124.55,-2.2
124.56,-2.28
124.57,-2.29
124.57,-2.17
124.58,-2.28
124.59,-2.32
124.59,-2.38
124.6,-2.16
124.6,-2.5
124.61,-2.32
124.61,-2.12
124.62,-2.02
124.63,-2.2
124.63,-2.18
124.64,-2.15
124.65,-2.08
124.65,-2.16
124.65,-2.49
124.66,-2.15
124.67,-2.25
124.67,-2.38
124.68,-2.2
124.69,-2.15
124.69,-2.17
124.7,-2.16
124.71,-2.2
124.71,-2.16
124.71,-2.02
124.72,-2.17
124.73,-2.15
124.73,-2.08
124.74,-2.1
124.75,-2.07
124.75,-2.06
124.76,-1.92
124.77,-1.93
124.77,-2.36
124.77,-1.88
124.78,-2
124.79,-1.94
124.79,-2
124.8,-2.1
124.81,-1.94
124.81,-2.13
124.82,-2.1
124.83,-2.02
124.83,-1.88
124.83,-1.97
124.84,-2.03
124.85,-1.98
124.85,-1.92
124.86,-1.88
124.87,-1.81
124.87,-1.91
124.88,-1.84
124.89,-1.88
124.89,-2.08
124.89,-1.89
124.9,-1.94
124.91,-1.89
124.91,-1.97
124.92,-2.04
124.93,-1.99
124.93,-1.97
124.94,-1.87
124.95,-1.87
124.95,-2.63
124.95,-1.84
124.96,-1.85
124.97,-1.88
124.97,-1.95
124.98,-2.02
124.99,-2.13
124.99,-1.87
125,-1.83
125.01,-1.84
125.01,-2.19
125.01,-1.93
125.02,-1.83
125.03,-1.82
125.03,-1.78
125.04,-1.79
125.05,-1.82
125.05,-1.78
125.06,-1.88
125.07,-1.85
125.07,-2.25
125.07,-1.87
125.08,-1.78
125.09,-1.73
125.09,-1.82
125.1,-1.63
125.11,-1.78
125.11,-1.79
125.12,-1.85
125.13,-2.08
125.13,-2.17
125.13,-1.82
125.14,-2.12
125.15,-1.95
125.15,-1.96
125.16,-2.1
125.17,-1.96
125.17,-2.03
125.18,-2.18
125.19,-2.4
125.19,-2.06
125.19,-2.08
125.2,-2.12
125.21,-2.12
125.21,-2.05
125.22,-2.11
125.23,-2.07
125.23,-2.2
125.24,-2.15
125.25,-2.13
125.25,-2.15
125.25,-2.16
125.26,-2.17
125.27,-2.08
125.27,-2.28
125.28,-2.19
125.29,-2.18
125.29,-2.16
125.3,-2.13
125.3,-2.4
125.31,-2.15
125.31,-2.13
125.32,-2.1
125.33,-2.27
125.33,-2.12
125.34,-2.13
125.35,-2
125.35,-2.05
125.36,-2.06
125.36,-2.1
125.37,-2.09
125.37,-2.13
125.38,-2.08
125.39,-2.12
125.39,-1.98
125.4,-2.18
125.41,-2.17
125.41,-2.16
125.42,-2.17
125.42,-2.04
125.43,-2.14
125.43,-2.03
125.44,-2.25
125.45,-2.13
125.45,-2.16
125.46,-2.23
125.47,-2.12
125.47,-2.18
125.48,-2.23
125.48,-1.84
125.49,-2.08
125.49,-2.13
125.5,-2.21
125.51,-2.22
125.51,-2.21
125.52,-2.18
125.53,-2.27
125.53,-2.28
125.54,-2.12
125.54,-1.63
125.55,-2.13
125.55,-2.2
125.56,-2.28
125.57,-2.32
125.57,-2.15
125.58,-2.12
125.59,-2.15
125.59,-2.16
125.6,-2.15
125.6,-1.92
125.61,-2.08
125.61,-2.13
125.62,-2.11
125.63,-2.06
125.63,-2.05
125.64,-2.26
125.65,-2.18
125.65,-1.9
125.65,-2.12
125.66,-2.18
125.67,-2.15
125.67,-2.11
125.68,-2.05
125.69,-2.09
125.69,-2.09
125.7,-1.78
125.7,-1.73
125.75,-1.68
125.8,-2.13
125.85,-1.75
125.9,-2.01
125.95,-2.03
126,-1.63
126.05,-1.8
126.1,-1.92
126.15,-1.82
126.2,-2.08
126.25,-1.92
126.3,-2.42
68.87,-1
68.87,-0.85
69.05,-1.35
69.05,-0.72
70.18,-1.86
71.11,-1.5
72.24,-1.68
73.56,-1.99
74.88,-1.96
67.51,-1.89
68.03,-2.21
68.16,-1.1
68.27,-2.1
68.64,-1.11
69.49,-1.14
69.99,-1.06
70.38,-2.3
70.5,-1.29
70.93,-1.31
70.97,-1.3
71,-2.25
71.05,-1.18
71.22,-1.3
71.3,-1.27
71.38,-2.77
71.39,-1.28
71.47,-1.15
71.55,-1.99
71.59,-2.67
71.6,-3.34
71.63,-1.19
71.71,-2.17
72.2,-1.76
72.65,-2.03
72.7,-3.37
72.92,-2.87
73.1,-1.84
73.37,-3.01
73.49,-3.34
74.03,-1.68
75.07,-1.95
75.52,-1.97
75.72,-3.52
75.89,-3.44
76.05,-3.05
76.21,-3.99
76.37,-3.77
77.35,-1.51
78.83,-3.9
78.83,-2.98
78.99,-3.56
79.31,-4.1
37.07,-0.25
35.01,-0.3
37.41,-0.35
37.73,-0.45
37.99,-0.5
38.08,-0.23
38.26,-0.55
38.52,-0.4
38.79,-0.5
39.05,-0.55
39.31,-0.6
39.58,-0.6
39.84,-0.65
40.11,-0.75
40.11,-0.43
40.37,-0.7
40.63,-0.6
40.9,-0.5
41.16,-0.6
41.43,-0.6
41.7,-0.5
41.8,-0.7
41.98,-0.5
41.98,-0.4
42.26,-0.45
42.53,-0.5
42.81,-0.45
43.09,-0.55
43.37,-0.6
43.64,-0.71
43.64,-0.6
43.92,-0.6
44.2,-0.8
44.47,-1.1
44.75,-1.2
45.03,-1
45.31,-1.6
45.58,-1.55
45.86,-1.6
46.14,-1.6
46.41,-1.7
46.41,-1.01
46.69,-1.6
46.69,-1.32
46.69,-0.76
46.97,-1.4
47.25,-1.5
47.43,-1.5
47.52,-1.6
47.8,-1.4
48.08,-1.5
48.36,-1.5
48.68,-1.4
48.82,-1.73
49.09,-1.6
49.51,-1.5
49.92,-1.5
50.34,-1.1
50.75,-1.85
50.75,-1.3
51.17,-1.4
51.45,-2.21
51.45,-1.86
51.58,-1.6
52,-1.8
52.41,-2
52.83,-2.3
53.24,-2.2
53.66,-2
53.94,-2.02
54.07,-1.9
54.49,-1.6
54.9,-1.7
55.32,-1.5
55.73,-2.09
55.73,-1.7
56.15,-2
56.42,-2.3
56.69,-2
56.78,-1.97
56.96,-1.4
57.22,-1.7
57.49,-1.5
0.1,0.11
0.22,-0.67
0.47,-0.64
0.75,-0.64
1.01,-1.36
1.3,-0.65
1.53,-1.31
1.81,-1.05
2.01,-0.94
2.24,-1.07
2.49,-1.59
2.77,-1.47
3.07,-1.72
3.25,-1.78
3.49,-1.62
3.78,-1.87
3.98,-1.81
4.2,-1.62
4.37,-1.37
4.73,-1.68
5.02,-1.48
5.34,-1.51
5.62,-1.42
5.99,-1.54
6.23,-1.44
66.05,-0.79
53.8,-1.35
112.23,-0.5
112.41,-2
113.06,-0.4
104.96,-1.88
105.05,-2.37
105.24,-1.7
105.33,-1.27
105.42,-1.52
106.35,-1.87
106.82,-2.37
126.84,0.33
6.61,-1.25
6.82,-1.56
7.25,-1.15
7.78,-1.34
9.59,-1.3
10.55,-1.43
10.76,-1.22
11.89,-1.01
13.08,-1.43
13.94,-1.41
14.23,-1.53
15.39,-1.75
16.9,-1.31
106.07,-2.46
106.07,-2.06
107.01,-2.15
68.4,-0.89
68.58,-0.82
68.77,-0.88
68.96,-1
69.15,-1.12
69.33,-1.04
69.43,-1.09
69.52,-1.04
69.62,-1.07
69.71,-1.28
69.8,-1.08
69.99,-1.03
70.08,-1.25
70.18,-1.17
70.27,-1.08
70.36,-0.98
70.46,-1.21
70.55,-1.1
70.65,-1.06
70.74,-1.08
70.83,-1.16
70.88,-1.04
70.93,-1.2
71.02,-1.28
71.07,-1.2
71.11,-1.13
71.16,-1.22
71.21,-1.08
71.3,-1.08
71.35,-1.24
71.39,-1.3
71.44,-1.17
71.49,-1.19
71.53,-1.26
71.58,-1.27
71.68,-1.51
71.77,-1.4
71.86,-1.16
71.96,-1.1
72.05,-1.05
72.14,-1.13
72.24,-1.04
72.33,-1.33
72.43,-1.09
72.47,-1.2
72.52,-1.3
72.57,-1.21
72.62,-1.07
72.66,-1.35
72.71,-1.36
72.81,-1.07
72.9,-1.3
72.99,-1.1
73.09,-1.23
73.14,-1
73.18,-1.11
73.28,-1.24
73.37,-1.13
73.47,-1.44
73.56,-1.34
74.6,-1.26
74.65,-1.46
74.69,-1.42
74.74,-1.38
74.79,-1.39
74.84,-1.2
74.88,-1.22
74.98,-1.22
75.07,-1.7
75.17,-1.36
75.26,-1.56
75.35,-1.37
75.45,-1.17
75.54,-1.08
75.64,-1.09
75.73,-1.17
75.83,-1.24
75.92,-1.39
76.02,-1.01
76.11,-1.12
53.8,-1.03
56.78,-1.36
57.94,-1.33
58.84,-1.54
61.06,-1.38
64.12,-1.15
5.03,-1.05
5.03,-1
5.03,-0.7
5.23,-1.3
5.23,-0.2
5.33,-0.85
5.33,-0.6
5.65,-0.7
5.86,-0.75
6.08,-0.7
6.29,-0.5
6.29,-0.3
6.5,-0.9
6.5,-0.5
6.71,-0.8
6.71,-0.3
6.93,-0.7
6.93,-0.2
7.14,-0.8
7.14,-0.1
7.35,-0.6
7.35,-0.2
7.57,-0.5
7.57,-0.1
7.78,-0.4
7.78,-0.15
8.2,-0.4
8.2,-0.2
8.42,-0.3
8.42,-0.1
8.63,-0.3
8.84,-0.4
9.06,-0.45
9.27,-0.6
9.48,-0.75
9.69,-1.3
9.91,-1.5
10.55,-0.4
10.76,-0.1
11.18,-0.4
11.4,-0.35
11.61,-0.35
11.78,-0.25
12.06,-0.25
12.06,0.1
12.35,-0.3
12.35,0.1
12.63,-0.4
12.63,0.1
12.91,-0.4
12.91,-0.3
13.2,-0.6
13.2,-0.4
13.48,-0.5
13.94,-0.8
13.94,-0.3
14.66,-0.9
14.66,-0.2
15.39,-0.3
16.07,-0.5
17.11,-0.15
17.62,-0.1
18.66,-0.05
19.49,0.1
20.21,-0.5
20.64,-0.4
21.06,-1
21.06,-0.8
21.49,-1.2
21.49,-0.6
21.91,-0.6
21.91,-0.5
22.34,-0.25
22.34,-0.1
98.54,-3.41
98.78,-3.06
4.62,-0.79
4.92,-1.03
16.07,-0.65
16.59,-0.89
17.11,-0.49
17.62,-0.44
18.25,-0.34
18.45,-0.45
18.87,-0.4
19.18,-0.34
19.69,-0.41
20.21,-0.4
20.64,-0.67
21.32,-0.69
21.49,-0.93
21.91,-0.8
22.34,-0.81
22.85,-0.83
94.98,-3
95.34,-3.12
95.57,-2.84
97.12,-2.69
100.51,-2.97
100.76,-2.45
101.23,-2.5
101.69,-3
101.97,-2.63
104.96,-2.6
104.96,-2.59
105.89,-1.89
107.29,-2.07
107.47,-2.03
107.75,-1.93
107.84,-1.41
108.5,-1.92
108.68,-1.99
108.96,-1.72
109.06,-2.02
109.34,-1.84
110.55,-1.8
5.2,-0.97
5.22,-1.35
5.23,-1.13
5.25,-1
5.54,-1.3
5.81,-1
6.08,-1.2
6.34,-1.3
6.61,-1.5
6.87,-1.2
9,-1.1
9.27,-1.5
9.53,-1
9.69,-1
10.07,-1.3
10.33,-1.3
11.78,-1.4
12.35,-1.7
12.49,-1.1
12.57,-1.2
8.1,-1.06
10.12,-1.13
12.46,-1.35
14.09,-1.54
16.38,-1.53
17.93,-1.21
58.3,-1.53
59.56,-1.26
95.83,-2.31
95.83,-2.19
95.83,-2.22
95.83,-1.71
95.83,-1.79
95.84,-2.22
95.84,-2.25
95.86,-2.3
95.86,-2.45
95.86,-2.34
95.86,-2.17
95.86,-2.27
95.86,-1.89
95.86,-1.91
95.87,-2.22
95.87,-2.33
95.87,-2.21
95.87,-2.09
95.89,-2.32
95.89,-2.19
95.89,-2.42
95.89,-2.15
95.89,-1.71
95.89,-1.75
95.89,-1.69
95.89,-1.75
95.92,-2.53
95.92,-2.37
95.92,-2.18
95.95,-2.52
95.95,-2.61
95.95,-2.76
